,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,contact_number,cluster
208,Shree Ganesh Auto Care 18,8095 Bowman Fork Suite 059,Surat,Gujarat,395008,21.162311,72.892202,2.1,449,0,8969279476,4
209,Gujarat Car Care 49,810 Pineda Rue,Surat,Gujarat,395002,21.189886,72.776702,4.9,448,1,7463180750,5
210,Shree Ganesh Auto Care 56,8686 Jason Light Apt. 088,Surat,Gujarat,395001,21.219005,72.89849,2.4,448,1,8358286980,2
211,Sai Baba Car Clinic 58,159 Bush Meadows,Surat,Gujarat,395004,21.164088,72.757591,4.8,447,1,7256234682,5
212,Gujarat Car Care 93,USNV Thompson,Surat,Gujarat,395010,21.183762,72.888589,2.1,447,0,7186442342,4
213,Speedy Motors 24,846 Harmon Branch,Surat,Gujarat,395008,21.19635,72.894983,4.4,446,1,8261344139,4
214,Royal Auto Solutions 39,827 Lane Skyway Suite 040,Surat,Gujarat,395002,21.159689,72.752049,3.7,446,0,9327742609,5
215,Royal Auto Solutions 53,80138 Richardson Radial Apt. 712,Surat,Gujarat,395010,21.239285,72.897997,2.4,446,0,8851751853,2
216,Perfect Wheels Garage 65,42939 Rhodes Plains Suite 621,Surat,Gujarat,395009,21.233335,72.87093,2.2,446,0,9392928508,2
217,Royal Auto Solutions 18,1829 John Lane Suite 774,Surat,Gujarat,395008,21.169572,72.88742,2.0,446,1,8743129674,4
218,Mahalaxmi Auto Service 2,453 Pena Manors Suite 352,Surat,Gujarat,395005,21.238038,72.770559,4.8,445,1,8390230050,3
219,Sai Baba Car Clinic 28,64704 Edwards Plain Suite 987,Surat,Gujarat,395009,21.152381,72.751854,4.5,445,1,7294583167,5
220,Mahalaxmi Auto Service 7,USCGC Richardson,Surat,Gujarat,395001,21.220335,72.873113,3.1,445,1,9628519748,2
221,Mahalaxmi Auto Service 55,14950 Nicole Loop Suite 971,Surat,Gujarat,395008,21.243965,72.754884,3.0,445,0,8685742515,3
222,Gujarat Car Care 61,8652 Debbie Manors,Surat,Gujarat,395005,21.153264,72.793216,2.8,445,1,7418302171,5
223,Jai Hind Auto Repairs 83,61923 Thomas Harbor Suite 018,Surat,Gujarat,395001,21.246379,72.822876,2.1,445,0,8709261847,1
224,Gujarat Car Care 85,23196 Foster Canyon Apt. 402,Surat,Gujarat,395003,21.155732,72.826066,4.5,444,0,9515012706,0
225,Krishna Auto Works 59,Unit 3993 Box 3797,Surat,Gujarat,395002,21.247466,72.867248,3.8,444,0,8538267865,2
226,Krishna Auto Works 14,63656 Jonathan Isle Apt. 063,Surat,Gujarat,395006,21.170866,72.838578,3.6,444,1,7873036486,0
227,Sai Baba Car Clinic 88,017 Susan Shore,Surat,Gujarat,395009,21.222822,72.753109,4.9,443,0,9823367062,3
228,Surat Car Garage 73,551 Trevor Squares,Surat,Gujarat,395008,21.153959,72.87885,3.2,443,0,9355985465,4
229,Royal Auto Solutions 26,571 Torres Shore,Surat,Gujarat,395001,21.199732,72.773747,4.5,442,1,9363341513,5
230,Perfect Wheels Garage 74,1034 Turner Glen Apt. 990,Surat,Gujarat,395008,21.200085,72.803473,4.7,441,0,8126516610,0
231,Sai Baba Car Clinic 34,4249 Richard Crescent Apt. 303,Surat,Gujarat,395008,21.155008,72.871977,4.6,441,1,7865200965,4
232,Mahalaxmi Auto Service 8,676 Dylan Spurs,Surat,Gujarat,395006,21.155717,72.837627,3.5,441,0,8179652439,0
233,Surat Car Garage 11,819 Henderson Mill Apt. 853,Surat,Gujarat,395001,21.150867,72.879337,2.2,441,0,9669444164,4
234,Royal Auto Solutions 55,"PSC 3242, Box 0448",Surat,Gujarat,395002,21.1595,72.863731,2.1,441,0,7609756922,4
235,Mahalaxmi Auto Service 90,USCGC Jenkins,Surat,Gujarat,395003,21.217299,72.788354,2.1,441,0,7378584829,3
236,Surat Car Garage 52,1391 Murphy Prairie Suite 363,Surat,Gujarat,395007,21.246231,72.790775,3.2,440,1,8334280523,3
237,Gujarat Car Care 8,702 Thomas Spring Apt. 160,Surat,Gujarat,395007,21.216244,72.769606,2.9,440,1,8566187407,3
238,Royal Auto Solutions 2,63301 Flores Pines,Surat,Gujarat,395002,21.213041,72.856964,4.9,439,1,7279117404,2
239,Surat Car Garage 1,99038 Jared Crossing Suite 895,Surat,Gujarat,395004,21.217116,72.815279,4.6,439,1,8821214665,1
240,Perfect Wheels Garage 64,145 Garrett Parkways,Surat,Gujarat,395008,21.164743,72.792509,4.2,439,0,8752571074,5
241,Krishna Auto Works 73,38862 Gregory Ridges,Surat,Gujarat,395004,21.249023,72.783879,4.1,439,0,9439426695,3
242,Speedy Motors 20,901 Reilly Coves,Surat,Gujarat,395005,21.187646,72.863162,3.4,439,0,8116956233,4
243,Perfect Wheels Garage 1,459 Catherine Meadow Apt. 955,Surat,Gujarat,395002,21.152399,72.843819,2.4,439,0,8827545980,4
244,Speedy Motors 100,6091 Mario Common,Surat,Gujarat,395004,21.229128,72.791432,2.4,439,0,7270852632,3
245,Mahalaxmi Auto Service 1,661 Bryan Curve,Surat,Gujarat,395010,21.156324,72.861893,2.1,439,0,9808445025,4
246,Krishna Auto Works 50,2491 Steven Coves Apt. 307,Surat,Gujarat,395009,21.161584,72.796647,2.1,439,0,7155817175,0
247,Jai Hind Auto Repairs 57,7963 Kelly Parkways,Surat,Gujarat,395004,21.242568,72.756105,2.3,438,1,8165664003,3
248,Perfect Wheels Garage 76,357 Hudson Route,Surat,Gujarat,395004,21.168478,72.80273,2.3,438,1,9736503293,0
249,Mahalaxmi Auto Service 17,08240 Jasmine Plains,Surat,Gujarat,395008,21.179494,72.766442,4.1,437,0,7356813012,5
250,Royal Auto Solutions 68,49670 Cruz Cape,Surat,Gujarat,395001,21.159736,72.829694,3.1,437,1,8523666642,0
251,Shree Ganesh Auto Care 88,53494 Christina Well Suite 157,Surat,Gujarat,395009,21.237507,72.836504,4.2,436,0,8194588862,1
252,Speedy Motors 6,9690 Howard Drives,Surat,Gujarat,395006,21.155862,72.897352,3.4,436,0,8493114439,4
253,Gujarat Car Care 59,2715 Cory Extensions,Surat,Gujarat,395003,21.175429,72.840322,4.9,435,0,7567274512,0
254,Shree Ganesh Auto Care 16,76862 Avila Gardens,Surat,Gujarat,395005,21.190456,72.897404,4.5,435,1,7637271366,4
255,Shree Ganesh Auto Care 81,0212 Strong Knoll,Surat,Gujarat,395002,21.186536,72.878001,3.0,435,1,9628185879,4
256,Shree Ganesh Auto Care 35,63013 Burns Spurs Apt. 617,Surat,Gujarat,395007,21.157138,72.820522,2.6,435,1,8845108367,0
257,Gujarat Car Care 33,8954 Dixon Lights Apt. 751,Surat,Gujarat,395007,21.249924,72.876366,2.6,435,1,9422171884,2
258,Jai Hind Auto Repairs 2,"PSC 6734, Box 8140",Surat,Gujarat,395005,21.174368,72.753116,3.8,434,1,7619267749,5
259,Shree Ganesh Auto Care 23,6184 Robert Cove,Surat,Gujarat,395007,21.238224,72.776368,4.8,433,1,7438998302,3
260,Sai Baba Car Clinic 84,2814 Rhodes Motorway,Surat,Gujarat,395010,21.151234,72.796034,4.0,433,1,8481963191,5
261,Jai Hind Auto Repairs 76,659 Stephanie Crest Apt. 376,Surat,Gujarat,395006,21.201634,72.891082,3.2,433,0,7835726034,2
262,Shree Ganesh Auto Care 81,29771 Malik Lodge,Surat,Gujarat,395007,21.214633,72.809331,3.0,433,0,9216431790,1
263,Sai Baba Car Clinic 11,969 Cox Dam Suite 101,Surat,Gujarat,395004,21.236648,72.807019,3.4,432,1,9859811777,1
264,Perfect Wheels Garage 11,7215 Stephanie Harbor,Surat,Gujarat,395007,21.18676,72.809024,3.1,432,0,7231152071,0
265,Perfect Wheels Garage 12,21915 Kim Oval,Surat,Gujarat,395005,21.22662,72.856707,3.1,432,0,9750650957,2
266,Surat Car Garage 26,USS Phillips,Surat,Gujarat,395008,21.246964,72.865383,2.0,432,1,7892313347,2
267,Royal Auto Solutions 81,481 Smith Run Apt. 610,Surat,Gujarat,395005,21.233475,72.814773,4.1,431,0,8548237067,1
268,Gujarat Car Care 16,0524 Olivia Freeway,Surat,Gujarat,395009,21.159686,72.780644,3.4,431,1,8256667971,5
269,Surat Car Garage 15,132 Malone Mills Apt. 457,Surat,Gujarat,395001,21.174305,72.84315,2.4,431,1,7488885051,0
270,Shree Ganesh Auto Care 94,5588 Cooper Loop Apt. 593,Surat,Gujarat,395008,21.244297,72.781447,4.4,430,0,9620021477,3
271,Shree Ganesh Auto Care 78,7454 Jarvis Ramp Apt. 054,Surat,Gujarat,395005,21.205198,72.763704,2.6,430,0,8426448686,3
272,Royal Auto Solutions 76,8132 Matthew Stravenue,Surat,Gujarat,395002,21.233698,72.773066,2.2,430,1,7131188258,3
273,Gujarat Car Care 13,12411 Bartlett Walk,Surat,Gujarat,395007,21.188399,72.766505,2.0,430,0,7102713511,5
274,Sai Baba Car Clinic 61,47199 Pamela Branch,Surat,Gujarat,395005,21.187079,72.795935,4.2,429,1,8811203695,0
275,Perfect Wheels Garage 27,403 Michele Glens Suite 441,Surat,Gujarat,395004,21.170894,72.864757,3.1,429,1,8230407176,4
276,Krishna Auto Works 98,21320 Vaughn Cape Suite 294,Surat,Gujarat,395009,21.196022,72.758152,2.2,429,0,7735390474,5
277,Sai Baba Car Clinic 73,16674 Vaughn Neck Suite 212,Surat,Gujarat,395004,21.167549,72.878422,4.7,428,1,9391845069,4
278,Perfect Wheels Garage 23,7631 Christopher Place,Surat,Gujarat,395003,21.173422,72.756781,2.5,428,0,9983066965,5
279,Royal Auto Solutions 71,9067 Campbell Corner Suite 392,Surat,Gujarat,395006,21.234485,72.811851,3.9,427,1,7619051922,1
280,Sai Baba Car Clinic 19,880 Walter River,Surat,Gujarat,395002,21.155964,72.868894,3.8,427,1,8978119671,4
281,Krishna Auto Works 65,9020 Dana Mount,Surat,Gujarat,395009,21.232956,72.820525,3.6,427,1,9324459196,1
282,Mahalaxmi Auto Service 31,246 Andre Tunnel,Surat,Gujarat,395001,21.192972,72.841989,3.2,427,1,8997007811,0
283,Perfect Wheels Garage 94,93371 Shelly River,Surat,Gujarat,395002,21.222358,72.868936,2.5,427,0,7493954934,2
284,Royal Auto Solutions 8,3152 Wong Stravenue Apt. 054,Surat,Gujarat,395007,21.177588,72.895231,4.8,426,1,7203136054,4
285,Krishna Auto Works 82,"PSC 8079, Box 7050",Surat,Gujarat,395001,21.186093,72.861522,4.7,425,1,7954835848,4
286,Krishna Auto Works 28,557 Ellis Port Apt. 424,Surat,Gujarat,395007,21.224094,72.863924,4.6,425,0,8770411132,2
287,Krishna Auto Works 30,86399 Howard Courts,Surat,Gujarat,395001,21.178652,72.763262,3.1,425,1,8470175775,5
288,Surat Car Garage 64,34704 Parker Loaf Suite 845,Surat,Gujarat,395004,21.155148,72.831081,2.1,425,1,9870075474,0
289,Perfect Wheels Garage 26,12760 Nicholas Place Apt. 611,Surat,Gujarat,395002,21.151604,72.754192,2.0,425,0,7762903260,5
290,Surat Car Garage 10,0002 Donaldson Mountain Suite 448,Surat,Gujarat,395008,21.156027,72.751969,2.6,424,1,8786459849,5
291,Speedy Motors 71,USNV Costa,Surat,Gujarat,395002,21.246629,72.895752,2.5,424,0,7193896446,2
292,Mahalaxmi Auto Service 46,23920 Hanson Circle,Surat,Gujarat,395010,21.203821,72.781476,2.3,424,0,9616206616,3
293,Shree Ganesh Auto Care 74,91585 Day View,Surat,Gujarat,395008,21.198384,72.801585,3.9,423,1,9953687315,0
294,Sai Baba Car Clinic 99,74065 Brendan Dam,Surat,Gujarat,395006,21.210444,72.769109,2.3,423,0,9758590908,3
295,Perfect Wheels Garage 60,2188 Gutierrez Locks,Surat,Gujarat,395010,21.171314,72.822112,4.3,422,1,8523122798,0
296,Perfect Wheels Garage 13,8889 Mercado Estate,Surat,Gujarat,395003,21.222401,72.756602,3.5,422,1,9333656987,3
297,Shree Ganesh Auto Care 58,03158 Martin Harbors Apt. 734,Surat,Gujarat,395008,21.189918,72.780845,3.1,422,0,8447376630,5
298,Royal Auto Solutions 65,82148 Taylor Vista Apt. 233,Surat,Gujarat,395009,21.203234,72.856311,2.9,422,0,8316554029,4
299,Shree Ganesh Auto Care 100,0858 Raymond Ferry,Surat,Gujarat,395003,21.235678,72.859109,2.9,422,0,7681811938,2
300,Sai Baba Car Clinic 44,147 Graves Station,Surat,Gujarat,395002,21.230294,72.893506,4.6,421,1,7332768256,2
301,Gujarat Car Care 91,9660 Jamie Terrace,Surat,Gujarat,395002,21.180958,72.806502,4.4,421,0,7541133052,0
302,Mahalaxmi Auto Service 73,010 Castillo Ports,Surat,Gujarat,395001,21.249094,72.752235,4.2,421,0,8825337672,3
303,Surat Car Garage 94,07494 Kidd Ville,Surat,Gujarat,395002,21.239211,72.877438,3.9,421,1,9488126943,2
304,Surat Car Garage 21,Unit 0733 Box 3373,Surat,Gujarat,395005,21.200633,72.802778,3.8,421,1,8735479716,0
305,Perfect Wheels Garage 71,1449 Thompson Mews Suite 923,Surat,Gujarat,395003,21.247389,72.807572,3.0,421,1,8663485763,1
306,Speedy Motors 27,0313 Vincent Hollow,Surat,Gujarat,395002,21.242431,72.750711,2.7,421,1,8333694436,3
307,Krishna Auto Works 39,0878 Lisa Point,Surat,Gujarat,395004,21.152144,72.758303,4.3,420,0,8470317314,5
308,Surat Car Garage 63,62282 Michael Creek Apt. 073,Surat,Gujarat,395002,21.219086,72.780886,3.5,420,1,7108780855,3
309,Mahalaxmi Auto Service 92,5191 Soto Spurs Suite 173,Surat,Gujarat,395001,21.193852,72.874163,2.2,420,1,9249054708,4
310,Surat Car Garage 45,93638 Rowe Light Suite 854,Surat,Gujarat,395009,21.186756,72.864391,3.7,418,1,7146882725,4
311,Royal Auto Solutions 79,6209 White Station,Surat,Gujarat,395005,21.219346,72.772859,3.7,418,1,9603354658,3
312,Royal Auto Solutions 40,111 Roth Fall,Surat,Gujarat,395002,21.212599,72.764509,3.4,418,0,9782984863,3
313,Royal Auto Solutions 66,7760 Paul Fork Suite 597,Surat,Gujarat,395005,21.179365,72.855849,3.2,418,0,9592343244,4
314,Krishna Auto Works 1,"PSC 6980, Box 1426",Surat,Gujarat,395006,21.157779,72.895476,2.4,418,1,8672455830,4
315,Speedy Motors 24,9816 Jonathan Station Suite 088,Surat,Gujarat,395005,21.196263,72.881173,2.2,418,0,8861982512,4
316,Shree Ganesh Auto Care 82,66292 Smith Union Apt. 776,Surat,Gujarat,395006,21.151663,72.804031,2.1,418,1,7389751368,0
317,Gujarat Car Care 31,4158 Colleen Causeway,Surat,Gujarat,395002,21.236369,72.751447,2.0,418,1,8674231808,3
318,Gujarat Car Care 25,9909 Stacey Fords Apt. 412,Surat,Gujarat,395005,21.154439,72.815409,3.6,417,0,7823938274,0
319,Gujarat Car Care 96,2239 Crosby Hills Apt. 256,Surat,Gujarat,395001,21.164027,72.846336,3.3,417,1,7694100847,4
320,Jai Hind Auto Repairs 83,5547 Jason Mills,Surat,Gujarat,395003,21.210114,72.75127,2.8,417,1,9714031754,3
321,Speedy Motors 29,16155 Roman Stream Suite 816,Surat,Gujarat,395008,21.208927,72.871415,2.0,417,0,8205164011,2
322,Gujarat Car Care 79,99625 Lee Harbors Apt. 752,Surat,Gujarat,395006,21.219066,72.894471,4.0,416,1,9411140313,2
323,Perfect Wheels Garage 20,7158 Megan Estates Apt. 257,Surat,Gujarat,395009,21.226547,72.884953,4.4,415,1,9933134653,2
324,Mahalaxmi Auto Service 79,761 Rosario Stravenue Apt. 980,Surat,Gujarat,395009,21.234607,72.856882,4.1,415,0,8387430766,2
325,Krishna Auto Works 9,45056 Vincent Ports Apt. 754,Surat,Gujarat,395009,21.168123,72.791211,3.7,415,0,9191456959,5
326,Royal Auto Solutions 79,"PSC 2159, Box 3896",Surat,Gujarat,395008,21.184693,72.798982,3.1,415,0,8997766767,0
327,Speedy Motors 88,4223 Tina Drives Apt. 280,Surat,Gujarat,395007,21.181778,72.798018,2.6,415,1,9257230537,0
328,Royal Auto Solutions 79,8366 Baker Pines Suite 047,Surat,Gujarat,395004,21.230645,72.801114,2.5,415,1,9450263647,1
329,Surat Car Garage 13,242 Conrad Wells,Surat,Gujarat,395004,21.15022,72.803271,3.9,414,1,7593205790,0
330,Sai Baba Car Clinic 80,20542 Daniel Fall Suite 549,Surat,Gujarat,395009,21.216432,72.795547,2.9,414,1,8385450946,3
331,Perfect Wheels Garage 35,104 Johnson Lakes,Surat,Gujarat,395007,21.198564,72.808329,4.0,413,1,7715150370,0
332,Sai Baba Car Clinic 69,"PSC 4940, Box 7929",Surat,Gujarat,395001,21.226405,72.89217,3.7,413,1,7142573088,2
333,Krishna Auto Works 34,2037 Benton Brooks,Surat,Gujarat,395003,21.203044,72.81521,2.9,413,1,9610180805,0
334,Sai Baba Car Clinic 83,6534 Harvey Neck Apt. 707,Surat,Gujarat,395002,21.236595,72.856081,3.7,412,1,8802645154,2
335,Sai Baba Car Clinic 49,USNS Mcguire,Surat,Gujarat,395009,21.196487,72.763654,3.7,412,0,9726619078,5
336,Shree Ganesh Auto Care 75,58690 Shawn Causeway,Surat,Gujarat,395009,21.220184,72.875126,2.4,412,1,8620644735,2
337,Perfect Wheels Garage 70,9582 Matthew Roads,Surat,Gujarat,395005,21.222532,72.886638,3.9,411,0,9193544401,2
338,Speedy Motors 15,7756 Cheryl Fork,Surat,Gujarat,395004,21.235634,72.892583,3.1,411,1,8910994135,2
339,Surat Car Garage 3,4303 Hernandez Bridge Suite 588,Surat,Gujarat,395008,21.225733,72.756378,2.3,411,0,9515224215,3
340,Royal Auto Solutions 70,3236 Parker Bridge,Surat,Gujarat,395003,21.23511,72.836054,4.9,410,0,7883367374,1
341,Speedy Motors 39,2450 Kathy Tunnel Apt. 001,Surat,Gujarat,395010,21.199958,72.898571,4.1,410,0,8622612382,2
342,Krishna Auto Works 6,937 Vargas Park Apt. 832,Surat,Gujarat,395006,21.211485,72.815241,3.9,410,0,9987458054,1
343,Perfect Wheels Garage 99,79867 Frey Crossroad,Surat,Gujarat,395002,21.176766,72.89079,3.8,410,0,7252364481,4
344,Mahalaxmi Auto Service 76,505 Perry Villages,Surat,Gujarat,395009,21.225762,72.858377,3.4,410,0,9253018330,2
345,Gujarat Car Care 5,59928 Reed Terrace,Surat,Gujarat,395010,21.227421,72.75936,4.4,409,1,9110163780,3
346,Krishna Auto Works 18,69472 Danielle Junction Suite 996,Surat,Gujarat,395005,21.174202,72.848799,4.1,409,1,8265783586,4
347,Krishna Auto Works 84,655 Russell Junctions Apt. 548,Surat,Gujarat,395003,21.214974,72.815368,3.9,409,0,9211860797,1
348,Krishna Auto Works 92,3260 Crystal Station Suite 955,Surat,Gujarat,395008,21.197376,72.837178,3.9,409,0,9316474294,0
349,Perfect Wheels Garage 87,30913 Scott Manor Apt. 636,Surat,Gujarat,395007,21.246727,72.870688,3.1,409,1,7906586085,2
350,Gujarat Car Care 85,592 Hernandez Shores Suite 945,Surat,Gujarat,395009,21.154348,72.775548,2.9,409,1,7630930404,5
351,Speedy Motors 55,62272 Peter Estate,Surat,Gujarat,395001,21.170199,72.790907,2.1,409,1,7246585153,5
352,Speedy Motors 52,9246 Douglas Forks,Surat,Gujarat,395002,21.21173,72.811666,4.6,408,0,7756647849,1
353,Gujarat Car Care 39,0702 Williams Lane,Surat,Gujarat,395006,21.246943,72.780264,3.9,408,0,9554466021,3
354,Jai Hind Auto Repairs 11,76792 Anderson Islands Suite 996,Surat,Gujarat,395003,21.214224,72.812378,3.4,408,1,9872698596,1
355,Krishna Auto Works 13,84498 Donald Corners Apt. 008,Surat,Gujarat,395008,21.228365,72.830855,3.1,408,0,8636662549,1
356,Krishna Auto Works 25,912 Wilson Inlet Apt. 252,Surat,Gujarat,395004,21.249998,72.773242,2.9,408,0,8512123513,3
357,Shree Ganesh Auto Care 82,999 Maxwell Spurs,Surat,Gujarat,395007,21.248104,72.788048,2.0,408,0,8322461901,3
358,Gujarat Car Care 96,157 Day Viaduct Suite 112,Surat,Gujarat,395010,21.209381,72.828785,4.6,407,0,8489032228,1
359,Royal Auto Solutions 85,59685 Cheryl Well,Surat,Gujarat,395001,21.15499,72.770658,4.6,407,0,7605189117,5
360,Mahalaxmi Auto Service 64,8193 Russell Mission,Surat,Gujarat,395001,21.247229,72.891238,4.0,407,1,7610092030,2
361,Sai Baba Car Clinic 71,3733 Mendoza Forest,Surat,Gujarat,395010,21.21751,72.786947,3.7,407,0,7761199958,3
362,Krishna Auto Works 2,"PSC 2006, Box 4256",Surat,Gujarat,395005,21.170968,72.853976,3.1,407,0,8102461430,4
363,Jai Hind Auto Repairs 26,429 Courtney Shore Apt. 334,Surat,Gujarat,395006,21.244194,72.822244,3.6,406,0,7288057828,1
364,Sai Baba Car Clinic 52,23961 Danny Roads Apt. 518,Surat,Gujarat,395006,21.240898,72.789777,3.0,406,0,9774074231,3
365,Speedy Motors 8,946 Kevin Fords,Surat,Gujarat,395003,21.187897,72.897796,2.8,406,1,7453694574,4
366,Gujarat Car Care 39,471 Reyes Dale,Surat,Gujarat,395005,21.16065,72.772196,2.7,406,0,7323418709,5
367,Sai Baba Car Clinic 48,582 Tiffany Turnpike,Surat,Gujarat,395005,21.179398,72.754197,2.4,406,1,9398723680,5
368,Gujarat Car Care 13,795 Jensen Manor Suite 217,Surat,Gujarat,395003,21.197587,72.842212,2.1,406,0,7727102630,0
369,Mahalaxmi Auto Service 80,470 Pierce Canyon,Surat,Gujarat,395010,21.215204,72.854621,4.7,405,1,7416522642,2
370,Shree Ganesh Auto Care 54,1558 Mills Viaduct Suite 395,Surat,Gujarat,395008,21.207306,72.834865,4.7,405,1,8359016113,1
371,Surat Car Garage 33,567 Monica Orchard Apt. 760,Surat,Gujarat,395001,21.156625,72.850138,4.3,405,0,8761620972,4
372,Surat Car Garage 58,652 Joel Island,Surat,Gujarat,395008,21.218011,72.801677,4.6,404,0,9358415286,1
373,Jai Hind Auto Repairs 42,23209 John Alley,Surat,Gujarat,395009,21.248115,72.848024,4.4,404,1,9740051721,1
374,Perfect Wheels Garage 100,218 Robert Mission Suite 196,Surat,Gujarat,395001,21.169868,72.861689,3.6,404,0,8295856357,4
375,Perfect Wheels Garage 75,56201 Melissa Crescent,Surat,Gujarat,395008,21.172139,72.815065,2.8,404,1,9933915927,0
376,Perfect Wheels Garage 84,Unit 2505 Box 8333,Surat,Gujarat,395004,21.179692,72.830313,2.7,404,1,8504797509,0
377,Perfect Wheels Garage 14,4907 Greene Estates,Surat,Gujarat,395003,21.233919,72.871062,2.7,404,0,9253479762,2
378,Royal Auto Solutions 41,5381 Bradley Course Suite 174,Surat,Gujarat,395008,21.177196,72.761203,2.6,404,0,9647776227,5
379,Speedy Motors 35,12402 Moses Highway,Surat,Gujarat,395003,21.198035,72.815719,2.4,404,0,7555696959,0
380,Perfect Wheels Garage 87,718 Lee Island,Surat,Gujarat,395004,21.176908,72.811426,2.1,404,0,8821566490,0
381,Sai Baba Car Clinic 92,5244 Rangel Lake,Surat,Gujarat,395002,21.228886,72.879257,4.9,403,0,8721421085,2
382,Sai Baba Car Clinic 24,"PSC 8077, Box 8795",Surat,Gujarat,395001,21.181888,72.782853,4.7,403,1,8733264835,5
383,Gujarat Car Care 42,312 Jensen Mountains Apt. 074,Surat,Gujarat,395007,21.169875,72.851528,3.0,403,0,7180321709,4
384,Shree Ganesh Auto Care 54,04532 Christopher Lights,Surat,Gujarat,395007,21.187713,72.876395,2.6,403,1,7412693077,4
385,Jai Hind Auto Repairs 27,86142 Chelsea Forges Suite 545,Surat,Gujarat,395001,21.249726,72.75441,2.3,403,1,9878714687,3
386,Mahalaxmi Auto Service 75,28165 Richard Locks,Surat,Gujarat,395001,21.216771,72.877756,2.6,402,1,7373965331,2
387,Surat Car Garage 5,36219 Carlos Pine,Surat,Gujarat,395004,21.224571,72.778149,4.1,401,0,9912830621,3
388,Mahalaxmi Auto Service 79,"PSC 1125, Box 4573",Surat,Gujarat,395003,21.18639,72.887691,3.2,401,1,8649559823,4
389,Perfect Wheels Garage 1,680 Gonzalez Passage,Surat,Gujarat,395007,21.227574,72.87102,4.7,400,1,8172682247,2
390,Surat Car Garage 77,8509 Jennifer Knoll,Surat,Gujarat,395006,21.248142,72.854447,4.0,399,0,7217610261,2
391,Speedy Motors 86,95973 Mary Street,Surat,Gujarat,395004,21.226831,72.883583,2.4,399,1,7262032149,2
392,Perfect Wheels Garage 19,703 Dunn Heights Suite 710,Surat,Gujarat,395001,21.154621,72.89759,3.8,398,0,9402384279,4
393,Surat Car Garage 60,"PSC 2261, Box 8962",Surat,Gujarat,395010,21.231282,72.803319,3.8,398,0,7848959085,1
394,Surat Car Garage 46,16309 Alejandro Junction Suite 463,Surat,Gujarat,395007,21.232747,72.803695,2.5,398,0,9237530524,1
395,Speedy Motors 92,10217 Curtis Fields,Surat,Gujarat,395001,21.166024,72.889345,4.7,397,1,9106456700,4
